simulation_id,building_id,apartment_count,average_apt_area,levels_count,footprint_size,address,epw
379,17729,6,239.9,4,250,82 Boulevard Al Massira Al Khadra,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip
380,17731,9,351.6,5,1633.5,82 Boulevard Al Massira Al Khadra,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip
381,17728,8,112.4,4,101.5,210 Lorong 8 Toa Payoh,https://energyplus-weather.s3.amazonaws.com/southwest_pacific_wmo_region_5/SGP/SGP_Singapore.486980_IWEC/SGP_Singapore.486980_IWEC.zip
382,5559,8,87.7,4,180.3,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
383,5563,8,87.6,4,179.7,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
384,5569,8,100.3,4,208.7,82 Boulevard Al Massira Al Khadra,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip
385,5555,8,102.7,4,215.2,82 Boulevard Al Massira Al Khadra,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip
386,18249,10,91.5,6,9.7,82 Boulevard Al Massira Al Khadra,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip
387,18248,10,93.8,6,172.1,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
388,2072,17,134.5,6,397.6,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
389,2984,20,101.1,4,195.2,Melhagi 24,https://energyplus-weather.s3.amazonaws.com/europe_wmo_region_6/ISL/ISL_Reykjavik.040300_IWEC/ISL_Reykjavik.040300_IWEC.zip
390,2309,3,104,5,20.8,Melhagi 24,https://energyplus-weather.s3.amazonaws.com/europe_wmo_region_6/ISL/ISL_Reykjavik.040300_IWEC/ISL_Reykjavik.040300_IWEC.zip
391,3383,2,139.1,1,278.3,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
392,2093,17,87.7,4,372.5,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
393,845,16,85.6,5,273.8,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
394,846,20,64.4,5,0,82 Boulevard Al Massira Al Khadra,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip
395,18004,17,219.4,7,1312.1,210 Lorong 8 Toa Payoh,https://energyplus-weather.s3.amazonaws.com/southwest_pacific_wmo_region_5/SGP/SGP_Singapore.486980_IWEC/SGP_Singapore.486980_IWEC.zip
396,18005,14,136.9,4,456.6,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
397,2325,12,122.3,6,245.7,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
398,2886,5,141.5,3,377.2,Melhagi 24,https://energyplus-weather.s3.amazonaws.com/europe_wmo_region_6/ISL/ISL_Reykjavik.040300_IWEC/ISL_Reykjavik.040300_IWEC.zip
399,17734,11,184.2,5,173.3,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
400,17733,17,310.4,6,2951.9,Mahakali Caves Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/IND/IND_Mumbai.430030_IWEC/IND_Mumbai.430030_IWEC.zip
401,17735,15,179.8,5,382.8,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
402,660,17,77.7,4,386.9,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
403,659,17,94.5,4,410.1,82 Boulevard Al Massira Al Khadra,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip
404,661,17,78.5,4,389.3,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
405,658,15,93.1,4,414.9,82 Boulevard Al Massira Al Khadra,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip
406,2250,13,169.9,6,353.8,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
407,1412,16,102.1,4,296.9,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
408,6102,7,73.6,3,173.7,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
409,1884,10,61.5,3,210,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
410,1885,10,61.6,3,210.3,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
411,708,11,110.1,4,303.2,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
412,839,14,107.8,5,100,7230 Al Nashra,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/SAU/SAU_Riyadh.404380_IWEC/SAU_Riyadh.404380_IWEC.zip
413,840,9,146.4,5,71.1,7230 Al Nashra,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/SAU/SAU_Riyadh.404380_IWEC/SAU_Riyadh.404380_IWEC.zip
414,5809,5,171.3,3,294.7,Melhagi 24,https://energyplus-weather.s3.amazonaws.com/europe_wmo_region_6/ISL/ISL_Reykjavik.040300_IWEC/ISL_Reykjavik.040300_IWEC.zip
415,2047,29,128.3,4,843,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
416,2046,33,116.8,4,943,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
417,2905,25,86,6,365.5,82 Boulevard Al Massira Al Khadra,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip
418,2907,25,89.8,6,415.1,82 Boulevard Al Massira Al Khadra,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip
419,2906,9,119.9,4,269.7,82 Boulevard Al Massira Al Khadra,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip
420,2836,10,354.7,5,984.1,Profsoyuznaya Ulitsa 64,https://energyplus-weather.s3.amazonaws.com/europe_wmo_region_6/RUS/RUS_Moscow.276120_IWEC/RUS_Moscow.276120_IWEC.zip
421,2855,11,227.7,4,399,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
422,2052,17,87.1,4,384.6,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
423,2051,17,87.5,4,384.5,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
424,2053,17,87.7,4,397.9,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
425,18331,13,97.2,4,6.5,82 Boulevard Al Massira Al Khadra,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip
426,18332,6,150.5,4,71.8,82 Boulevard Al Massira Al Khadra,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip
427,18334,5,133.1,3,231.4,Melhagi 24,https://energyplus-weather.s3.amazonaws.com/europe_wmo_region_6/ISL/ISL_Reykjavik.040300_IWEC/ISL_Reykjavik.040300_IWEC.zip
428,18333,3,275,3,354.5,Melhagi 24,https://energyplus-weather.s3.amazonaws.com/europe_wmo_region_6/ISL/ISL_Reykjavik.040300_IWEC/ISL_Reykjavik.040300_IWEC.zip
429,18335,9,142.7,4,375.2,82 Boulevard Al Massira Al Khadra,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip
430,6134,5,91.1,5,105.2,82 Boulevard Al Massira Al Khadra,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip
431,2375,7,104.1,3,242.9,Melhagi 24,https://energyplus-weather.s3.amazonaws.com/europe_wmo_region_6/ISL/ISL_Reykjavik.040300_IWEC/ISL_Reykjavik.040300_IWEC.zip
432,2374,7,103.8,3,242.2,Melhagi 24,https://energyplus-weather.s3.amazonaws.com/europe_wmo_region_6/ISL/ISL_Reykjavik.040300_IWEC/ISL_Reykjavik.040300_IWEC.zip
433,18515,6,79.5,3,14.4,Melhagi 24,https://energyplus-weather.s3.amazonaws.com/europe_wmo_region_6/ISL/ISL_Reykjavik.040300_IWEC/ISL_Reykjavik.040300_IWEC.zip
434,18516,6,72.3,3,144.5,Melhagi 24,https://energyplus-weather.s3.amazonaws.com/europe_wmo_region_6/ISL/ISL_Reykjavik.040300_IWEC/ISL_Reykjavik.040300_IWEC.zip
435,18517,6,80.6,3,161.1,Melhagi 24,https://energyplus-weather.s3.amazonaws.com/europe_wmo_region_6/ISL/ISL_Reykjavik.040300_IWEC/ISL_Reykjavik.040300_IWEC.zip
436,6289,9,73.4,4,165.2,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
437,6293,9,85,4,200.9,82 Boulevard Al Massira Al Khadra,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip
438,6297,9,84.9,4,200.3,82 Boulevard Al Massira Al Khadra,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip
439,2896,7,92.4,7,98,82 Boulevard Al Massira Al Khadra,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip
440,18519,7,150.9,4,37.4,82 Boulevard Al Massira Al Khadra,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip
441,18518,7,145.9,3,418.4,7230 Al Nashra,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/SAU/SAU_Riyadh.404380_IWEC/SAU_Riyadh.404380_IWEC.zip
442,17737,14,187.7,4,635.4,210 Lorong 8 Toa Payoh,https://energyplus-weather.s3.amazonaws.com/southwest_pacific_wmo_region_5/SGP/SGP_Singapore.486980_IWEC/SGP_Singapore.486980_IWEC.zip
443,17738,22,128.8,5,299.4,82 Boulevard Al Massira Al Khadra,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip
444,17736,23,222.5,5,3021.5,82 Boulevard Al Massira Al Khadra,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip
445,2796,2,162.1,2,181,Melhagi 24,https://energyplus-weather.s3.amazonaws.com/europe_wmo_region_6/ISL/ISL_Reykjavik.040300_IWEC/ISL_Reykjavik.040300_IWEC.zip
446,1088,49,127.7,7,903.5,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
447,2222,92,110.2,16,252.2,43 Tian Yao Xin Cun,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Shanghai.Shanghai.583670_IWEC/CHN_Shanghai.Shanghai.583670_IWEC.zip
448,1070,12,113.3,6,234.7,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
449,1071,12,120.7,6,195.8,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
450,1068,18,112.9,6,408,7230 Al Nashra,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/SAU/SAU_Riyadh.404380_IWEC/SAU_Riyadh.404380_IWEC.zip
451,1069,12,105.4,6,207,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
452,2381,7,99,3,235.5,82 Boulevard Al Massira Al Khadra,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip
453,2090,13,102.4,3,443.8,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
454,127,10,80.5,3,275.5,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
455,128,10,77,3,259.5,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
456,18521,8,172.1,2,665.3,210 Lorong 8 Toa Payoh,https://energyplus-weather.s3.amazonaws.com/southwest_pacific_wmo_region_5/SGP/SGP_Singapore.486980_IWEC/SGP_Singapore.486980_IWEC.zip
457,18522,15,129.8,2,563,7230 Al Nashra,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/SAU/SAU_Riyadh.404380_IWEC/SAU_Riyadh.404380_IWEC.zip
458,18523,4,101.5,2,128.6,Melhagi 24,https://energyplus-weather.s3.amazonaws.com/europe_wmo_region_6/ISL/ISL_Reykjavik.040300_IWEC/ISL_Reykjavik.040300_IWEC.zip
459,18524,27,138.5,3,487.2,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
460,18525,3,118.6,2,177.1,Melhagi 24,https://energyplus-weather.s3.amazonaws.com/europe_wmo_region_6/ISL/ISL_Reykjavik.040300_IWEC/ISL_Reykjavik.040300_IWEC.zip
461,18526,7,110.1,3,249.9,Melhagi 24,https://energyplus-weather.s3.amazonaws.com/europe_wmo_region_6/ISL/ISL_Reykjavik.040300_IWEC/ISL_Reykjavik.040300_IWEC.zip
462,18527,5,97.3,2,244.9,Melhagi 24,https://energyplus-weather.s3.amazonaws.com/europe_wmo_region_6/ISL/ISL_Reykjavik.040300_IWEC/ISL_Reykjavik.040300_IWEC.zip
463,18528,7,126.6,3,300,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
464,18529,7,125,3,284.8,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
465,18530,5,109.2,2,274.5,Melhagi 24,https://energyplus-weather.s3.amazonaws.com/europe_wmo_region_6/ISL/ISL_Reykjavik.040300_IWEC/ISL_Reykjavik.040300_IWEC.zip
466,18531,4,131.5,2,235.6,Melhagi 24,https://energyplus-weather.s3.amazonaws.com/europe_wmo_region_6/ISL/ISL_Reykjavik.040300_IWEC/ISL_Reykjavik.040300_IWEC.zip
467,18532,3,94.4,2,127.5,Melhagi 24,https://energyplus-weather.s3.amazonaws.com/europe_wmo_region_6/ISL/ISL_Reykjavik.040300_IWEC/ISL_Reykjavik.040300_IWEC.zip
468,18533,13,118.5,3,477.9,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
469,18534,4,138,2,243.3,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
470,18535,47,143.2,4,656.5,7230 Al Nashra,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/SAU/SAU_Riyadh.404380_IWEC/SAU_Riyadh.404380_IWEC.zip
471,2300,10,99.7,4,218.9,82 Boulevard Al Massira Al Khadra,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip
472,2301,10,97.9,4,98.9,82 Boulevard Al Massira Al Khadra,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip
473,17964,18,117.4,8,284.9,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
474,259,17,90.7,4,378.1,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
475,378,5,82.9,4,109.5,82 Boulevard Al Massira Al Khadra,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip
476,2917,9,151.3,3,456.9,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
477,1441,26,103.9,7,416.7,7230 Al Nashra,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/SAU/SAU_Riyadh.404380_IWEC/SAU_Riyadh.404380_IWEC.zip
478,18548,56,153.5,6,1493.1,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
479,2895,3,241.1,2,463.8,82 Boulevard Al Massira Al Khadra,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip
480,2181,38,146.3,8,697.1,7230 Al Nashra,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/SAU/SAU_Riyadh.404380_IWEC/SAU_Riyadh.404380_IWEC.zip
481,2180,38,146.4,8,697.6,7230 Al Nashra,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/SAU/SAU_Riyadh.404380_IWEC/SAU_Riyadh.404380_IWEC.zip
482,3378,10,123.9,3,413,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
483,3376,13,93.8,3,406.5,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
484,3377,10,123.9,3,413.1,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
485,1737,18,82.6,6,250.3,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
486,778,80,108.2,14,623.7,43 Tian Yao Xin Cun,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Shanghai.Shanghai.583670_IWEC/CHN_Shanghai.Shanghai.583670_IWEC.zip
487,786,5,103.7,2,279.8,Melhagi 24,https://energyplus-weather.s3.amazonaws.com/europe_wmo_region_6/ISL/ISL_Reykjavik.040300_IWEC/ISL_Reykjavik.040300_IWEC.zip
488,787,5,107.2,2,292.3,Melhagi 24,https://energyplus-weather.s3.amazonaws.com/europe_wmo_region_6/ISL/ISL_Reykjavik.040300_IWEC/ISL_Reykjavik.040300_IWEC.zip
489,788,5,110.8,2,292.4,Melhagi 24,https://energyplus-weather.s3.amazonaws.com/europe_wmo_region_6/ISL/ISL_Reykjavik.040300_IWEC/ISL_Reykjavik.040300_IWEC.zip
490,785,5,127,2,298.2,Melhagi 24,https://energyplus-weather.s3.amazonaws.com/europe_wmo_region_6/ISL/ISL_Reykjavik.040300_IWEC/ISL_Reykjavik.040300_IWEC.zip
491,2974,24,72.5,6,240.3,82 Boulevard Al Massira Al Khadra,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip
492,2935,41,59.5,10,330.1,Mahakali Caves Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/IND/IND_Mumbai.430030_IWEC/IND_Mumbai.430030_IWEC.zip
493,3458,7,157.3,6,183.5,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
494,2934,7,191.1,6,224.2,82 Boulevard Al Massira Al Khadra,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip
495,3003,3,171.1,3,183.3,Melhagi 24,https://energyplus-weather.s3.amazonaws.com/europe_wmo_region_6/ISL/ISL_Reykjavik.040300_IWEC/ISL_Reykjavik.040300_IWEC.zip
496,2938,2,252.5,5,115,Melhagi 24,https://energyplus-weather.s3.amazonaws.com/europe_wmo_region_6/ISL/ISL_Reykjavik.040300_IWEC/ISL_Reykjavik.040300_IWEC.zip
497,3001,13,81.6,4,265.3,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
498,1694,28,140.2,5,799.8,7230 Al Nashra,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/SAU/SAU_Riyadh.404380_IWEC/SAU_Riyadh.404380_IWEC.zip
499,1697,24,139.7,5,675.4,7230 Al Nashra,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/SAU/SAU_Riyadh.404380_IWEC/SAU_Riyadh.404380_IWEC.zip
520,482,38,106.6,10,408.2,82 Boulevard Al Massira Al Khadra,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip
521,1955,13,143.2,3,620.7,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
522,1954,13,129.2,3,559.8,7230 Al Nashra,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/SAU/SAU_Riyadh.404380_IWEC/SAU_Riyadh.404380_IWEC.zip
523,1953,13,120.9,3,493.8,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
524,1219,65,145.3,6,1559,82 Boulevard Al Massira Al Khadra,https://energyplus-weather.s3.amazonaws.com/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip
525,18325,19,80.6,3,4.5,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
526,1502,28,80.6,3,755.9,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
527,1228,13,111.6,6,241.8,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
528,1229,16,79.8,5,255.3,99 Lat Phrao Rd,https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/THA/THA_Bangkok.484560_IWEC/THA_Bangkok.484560_IWEC.zip
